app_id,title,release_date,genres,categories,developer_id,publisher_id,original_price
668550,8Doors: Arum's Afterlife Adventure,2021-04-07,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",18346,12190,"52,8"
668560,Thomaz,2017-07-10,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",8080,6617,"10,5"
668670,Glasswinged Ascension,2017-07-21,"Action, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",18994,3602,"3,12"
670430,Colorless Life,2017-07-25,"Action, Adventure, Casual, Indie, Simulation","Single-player, Family Sharing",9636,7966,"3,12"
671510,DESOLATE,2019-01-17,"Action, Adventure, RPG","Single-player, Online Co-op, Steam Cloud, Family Sharing",14619,8229,"41,4"
671800,Run!ZombieFood!,2017-07-30,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",23260,19203,12
672230,I fell from Grace,2017-12-20,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing",5427,4415,24
672290,Magic Forest,2017-09-18,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",20770,3602,"3,12"
672860,StellarHub,2017-08-16,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",3677,18942,"3,12"
673260,Starblast,2017-11-08,"Action, Casual, Indie, Massively Multiplayer","Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Family Sharing",14752,12233,"22,14"
673450,Time Lock VR 1,2017-08-09,"Action, Adventure, Casual, Indie","Single-player, Tracked Controller Support, VR Only, Family Sharing",23663,19565,"74,1"
673660,Neon Hardcore,2017-07-21,"Action, Indie","Single-player, Steam Achievements, Family Sharing",12088,10005,24
673830,VR STOCK CAR RACERS,2017-12-11,Racing,"Single-player, Tracked Controller Support, VR Supported, Steam Leaderboards, Family Sharing",18725,15498,"23,94"
673840,VR Formula,2017-08-17,"Action, Racing","Single-player, Tracked Controller Support, VR Supported, Steam Leaderboards, Family Sharing",18725,15498,"26,34"
673880,"Warhammer 40,000: Mechanicus",2018-11-15,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",3356,9415,78
674140,Bugsnax,2022-04-28,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",24320,20108,"34,14"
674940,Stick Fight: The Game,2017-09-28,"Action, Casual, Indie","Online PvP, Shared/Split Screen PvP, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing",12014,9941,"13,5"
675220,SoulFrost,2017-08-01,"Action, Indie","Single-player, Family Sharing",24112,19933,"14,46"
676130,Without Within 3 (初衷),2018-05-03,Indie,"Single-player, Steam Achievements, Family Sharing",10475,8703,"11,94"
676240,TAURONOS,2017-08-04,"Adventure, Indie","Single-player, Steam Achievements, Steam Workshop, Includes level editor, Family Sharing",3733,15347,"15,54"
676420,SiNKR,2017-10-12,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",18175,19391,12
676440,Trash Squad,2018-01-26,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",6773,5533,15
676500,Time Warpers,2020-01-16,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",17104,14180,"31,74"
676550,Crash Test Billy,2017-08-18,"Action, Casual, Simulation, Early Access","Single-player, Family Sharing",19915,16487,12
676730,Behind The Door,2017-08-16,"Adventure, Indie","Single-player, Family Sharing",5805,4719,"12,42"
677160,We Were Here Too,2018-02-02,"Adventure, Casual, Indie","Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",22236,18343,"28,8"
677230,Around the Words,2017-08-08,"Casual, Indie","Single-player, Family Sharing",167,11395,"13,74"
677480,Outpost Zero,2019-07-25,"Action, Adventure, Indie, Simulation","Single-player, Online PvP, Online Co-op, Family Sharing",21000,18188,"52,8"
677790,SOULS,2017-08-14,"Adventure, Indie","Single-player, Family Sharing",21287,17579,24
678850,Uurnog Uurnlimited,2017-11-16,Indie,"Single-player, Shared/Split Screen Co-op, Steam Cloud, Remote Play Together, Family Sharing",14911,14580,"28,8"
679110,Werewolf: The Apocalypse - Earthblood,2022-02-07,"Action, Adventure","Single-player, Steam Achievements, Steam Cloud, Family Sharing",4893,12027,"65,94"
679190,The Hunting God,2017-07-28,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",22173,18293,"6,3"
679500,Campfire Cooking,2017-10-18,Indie,"Single-player, Steam Achievements, Family Sharing",12101,10012,"17,94"
679530,Professor Watts Memory Match: Shapes And Colors,2017-07-27,"Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",18112,15004,"21,24"
679770,Dr. Cares - Pet Rescue 911,2017-09-21,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",15036,6794,"43,8"
680380,Night Call,2019-07-17,"Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",14121,14580,"41,4"
680550,Zombie Waiting,2017-11-10,"Action, Adventure, Indie","Single-player, Stats, Family Sharing",24564,20323,"15,6"
680690,Kama Bullet Heritage,2017-08-11,"Action, Adventure, Indie","Single-player, Family Sharing",14568,12064,"3,12"
681150,Rainbow Duck,2019-08-29,"Action, Adventure, Casual, Indie, Racing, Sports","Single-player, Family Sharing",3015,2479,"3,12"
681640,World of Contraptions,2022-03-24,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",10833,8982,"28,8"
682630,Box Maze 2 : Agent Cubert,2018-01-05,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing",8342,15352,"28,8"
682780,Breaking Good,2017-08-04,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",18923,15674,"6,3"
682910,No Lights,2017-08-07,,"Single-player, Steam Achievements, Family Sharing",4833,5237,"36,6"
683230,Defendoooooor!!,2017-08-31,"Action, Adventure, Indie","Single-player, Family Sharing",23695,15352,"58,92"
683530,FreeFly Burning,2017-08-23,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",24520,3602,"3,12"
683760,Strangers of the Power,2017-08-17,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",22507,18572,"9,42"
683770,Rover Builder,2022-03-28,"Indie, Simulation, Strategy","Single-player, Includes level editor, Family Sharing",9358,14065,"28,8"
684270,Silicon Zeroes,2017-09-18,"Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",16796,13916,"41,4"
684620,JetX VR,2019-04-11,"Action, Casual, Racing","Single-player, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Supported, Steam Leaderboards, Family Sharing, Profile Features Limited",19403,15352,"72,54"
685370,Jewels of the Mysterious Woodland,2017-08-10,"Adventure, Casual, Indie, Strategy","Single-player, Family Sharing",3015,2479,12
685400,Skelly Selest,2018-05-01,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",3500,2874,15
685680,Sakura Gamer,2017-10-05,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",23827,19695,"22,14"
685790,Ruthless Safari,2017-08-12,"Action, Indie","Single-player, Steam Achievements, Family Sharing",19113,10005,78
686520,Gnomes Garden New home,2017-12-14,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",22277,266,27
686680,Computer Tycoon,2017-10-12,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",17051,14137,"31,74"
686900,Bronze Age - HD Edition,2017-09-25,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",4122,3383,"9,3"
687510,WireNet,2017-08-25,"Action, Casual, Indie","Single-player, Family Sharing",24092,19933,"23,88"
687800,Heads Will Roll: Reforged,2023-10-04,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",55,18942,"39,48"
687900,unWorded,2017-10-10,"Adventure, Indie","Single-player, Family Sharing",2370,13928,"9,9"
688420,Bad North: Jotunn Edition,2018-11-16,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing",16706,14580,"41,4"
688470,汉匈决战/Han Xiongnu Wars,2017-12-07,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Online PvP, LAN PvP, Shared/Split Screen PvP, Online Co-op, Remote Play Together, Family Sharing",19099,15810,"20,7"
689520,★ Fallalypse ★,2017-09-12,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, RPG, Simulation, Sports, Strategy, Early Access","Single-player, Online PvP, Steam Achievements, Steam Leaderboards, Family Sharing",9440,7806,948
689910,Another Lost Phone: Laura's Story,2017-09-21,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",440,13618,"10,14"
690040,SUPERHOT: MIND CONTROL DELETE,2020-07-16,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",20870,17244,"53,94"
690850,Magibot,2017-12-18,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",20556,13928,"25,14"
691580,"Maggie's Movies - Camera, Action!",2017-09-13,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",23981,6794,"43,8"
691690,Ash of Gods: Redemption,2018-03-23,"Adventure, Indie, RPG, Strategy","Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",1819,1494,132
692850,Bloodstained: Ritual of the Night,2019-06-18,"Action, Adventure, RPG","Single-player, Online PvP, Shared/Split Screen PvP, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",1606,208,"194,88"
692950,The Dew,2017-09-01,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",24607,14201,"6,3"
693240,Mahjong Challenge,2017-08-22,"Adventure, Casual, Indie, Simulation, Sports, Strategy","Single-player, Family Sharing",3015,2479,"9,3"
693250,Panda Run,2017-08-31,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",10727,8905,"6,3"
693450,Clad in Iron: Gulf of Mexico 1864,2017-09-05,"Simulation, Strategy","Single-player, Family Sharing",22245,16940,"34,14"
693670,Molten Armor,2017-10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",3278,2692,"28,44"
693960,Just Ride：Apparent Horizon 狂飙：极限视界,2019-05-29,"Action, Adventure, Indie, Racing, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",9789,8106,"61,44"
694280,Zombie Army 4: Dead War,2021-02-18,Action,"Single-player, Online Co-op, Steam Achievements, In-App Purchases, Steam Cloud, Steam Leaderboards, Family Sharing",17691,14658,120
694990,Goblin and Coins II,2023-04-11,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing, Profile Features Limited",14983,12424,15
695330,SEASON: A letter to the future,2023-01-31,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",18781,15550,66
695880,The Flying Turtle Jewel Quest,2017-08-25,"Adventure, Casual, Indie, Strategy","Single-player, Family Sharing",3015,2479,12
696150,Electro Ride: The Neon Racing,2020-07-11,"Action, Casual, Indie, Racing, Simulation, Sports","Single-player, Shared/Split Screen PvP, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",20996,6333,"25,14"
697630,WARMA,2018-06-19,"Action, Adventure, Indie, Massively Multiplayer, Racing, RPG, Simulation, Early Access","MMO, Online PvP, Family Sharing, Profile Features Limited",1955,19449,"26,04"
697850,FPS - Fun Puzzle Shooter,2017-11-17,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",17430,6012,24
698980,sWORD MASTER,2017-12-03,"Action, Adventure, Casual","Single-player, Steam Achievements, Family Sharing",20543,16981,"3,12"
699600,PEG,2017-10-09,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",1627,1335,"3,12"
699670,Feudal Alloy,2019-01-17,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",1791,1469,"29,34"
699760,Triple Otakus Puzzle,2017-09-04,"Casual, Indie","Single-player, Family Sharing",21540,17775,"3,12"
699780,Endless Fables 2: Frozen Path,2017-11-16,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",20830,1303,"27,54"
701160,Kingdom Two Crowns,2018-12-11,"Adventure, Indie, Simulation, Strategy","Single-player, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",20699,14580,"52,8"
701470,TTV2,2017-09-11,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",23490,19407,"3,12"
701720,2D Neon Cube,2017-09-08,"Action, Indie","Single-player, Steam Achievements, Family Sharing",12088,10005,24
701970,Sliding Blocks,2017-09-11,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Family Sharing",3015,2479,"9,3"
702670,Donut County,2018-08-28,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",2326,1034,"35,34"
702680,Wattam,2020-12-18,"Adventure, Casual, Indie","Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",8058,1034,"50,94"
703510,Wooden Battles,2017-12-22,"Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Workshop, Family Sharing",19915,16487,"28,8"
703530,Grav Blazer Squared,2017-09-08,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing",18112,15004,"21,24"
703730,Sorcery Jokers All Ages Version,2018-01-12,Adventure,"Single-player, Steam Cloud, Family Sharing",185,10926,"53,94"
704190,Bitcoin Collector,2017-09-13,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",2798,2304,"18,9"
704880,Trident's Wake,2019-06-04,"Action, Indie","Single-player, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",1983,7342,"27,54"
705060,Infernales,2017-11-10,"Action, Adventure, Indie","Single-player, Family Sharing, Profile Features Limited",23121,3602,"3,12"
705390,Aya's Journey,2017-09-06,"Adventure, Indie, Strategy","Single-player, Family Sharing",3015,2479,"9,3"
707060,Beast Quest,2018-03-13,"Action, Adventure, RPG","Single-player, Steam Achievements, Family Sharing",22228,11163,"31,74"
707400,Attack Of Insects,2017-09-15,"Action, Adventure, Indie, Early Access","Single-player, Family Sharing",2022,7653,90
707610,Food Mahjong,2017-09-17,"Adventure, Casual, Indie, Sports, Strategy","Single-player, Family Sharing",3015,2479,"6,3"
707850,Jigsaw Puzzles,2017-09-17,"Adventure, Casual, Indie, Strategy","Single-player, Family Sharing",3015,2479,"6,3"
707870,Hoo-Boy,2017-09-29,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",1104,921,"6,3"
707960,I was here,2017-10-05,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",15478,12840,"10,8"
708950,Steam Tactics,2017-09-12,"Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing",10074,8357,"11,94"
